lsoa11cd,pop_adjusted_beds
E01025213,0.156974736
E01025214,0.104286909
E01025215,0.208887109
E01025216,0.092790443
E01025217,0.172557284
E01025218,0.217972319
E01025219,0.301098817
E01025220,0.183822537
E01025221,0.160785887
E01025222,0.094233535
E01025223,0.118486917
E01025224,0.139175945
E01025225,0.164734106
E01025226,0.149580501
E01025227,0.095893142
E01025228,0.105531619
E01025229,0.149045143
E01025230,0.245486118
E01025231,0.156974132
E01025232,0.499333776
E01025233,0.23928858
E01025234,0.17636035
E01025235,0.115563886
E01025236,0.256204962
E01025237,0.162377284
E01025238,0.254288768
E01025239,0.134255939
E01025240,0.14205666
E01025241,0.158535665
E01025242,0.128918608
E01025243,0.159834077
E01025244,0.429652685
E01025245,0.120607801
E01025246,0.277851404
E01025247,0.274857685
E01025248,0.360891249
E01025249,0.212648282
E01025250,0.270338417
E01025251,0.156157004
E01025252,0.160830791
E01025253,0.275144828
E01025254,0.183845791
E01025255,0.287376737
E01025256,0.140699577
E01025257,0.169049149
E01025258,0.145341356
E01025259,0.121888787
E01025260,0.235833629
E01025261,0.152299025
E01025262,0.150287902
E01025263,0.197156003
E01025264,0.210181402
E01025265,0.25461004
E01025266,0.189351039
E01025267,0.239146933
E01025268,0.202497309
E01025269,0.238060886
E01025270,0.242212513
E01025271,0.204965872
E01025272,0.285457872
E01025273,0.306316155
E01025274,0.47229664
E01025275,0.277839887
E01025276,0.293603687
E01025277,0.104225824
E01025278,0.06473142
E01025279,0.058318151
E01025280,0.147177887
E01025281,0.127116967
E01025282,0.088569638
E01025283,0.24581934
E01025284,0.134497806
E01025285,0.303855602
E01025286,0.234724483
E01025287,0.177759757
E01025288,0.226734711
E01025289,0.431873086
E01025290,0.57501624
E01025291,0.229691977
E01025292,0.50033188
E01025293,0.165213146
E01025294,0.381177746
E01025295,0.155091149
E01025296,0.279074623
E01025297,0.209648923
E01025298,0.386060584
E01025299,0.156733298
E01025300,0.115883236
E01025301,0.305110569
E01025302,0.189128537
E01025303,0.199313593
E01025304,0.178448518
E01025305,0.223575012
E01025306,0.257186535
E01025308,0.491140535
E01025309,0.248836439
E01025310,0.386278489
E01025311,0.364997126
E01025312,0.46811322
E01025313,0.366398555
E01025314,0.321750489
E01025315,0.133491938
E01025316,0.094238806
E01025317,0.177515902
E01025318,0.167461562
E01025319,0.106933741
E01025320,0.037958455
E01025321,0.100045191
E01025322,0.076505339
E01025323,0.122238772
E01025324,0.112859476
E01025325,0.10304084
E01025326,0.085221552
E01025327,0.111718788
E01025328,0.089645531
E01025329,0.076819293
E01025330,0.090924104
E01025331,0.101597822
E01025332,0.124157192
E01025333,0.125013002
E01025334,0.064430228
E01025335,0.091627807
E01025336,0.151066464
E01025337,0.095723387
E01025338,0.120613445
E01025339,0.088756196
E01025340,0.10652485
E01025341,0.08541953
E01025342,0.08775487
E01025343,0.098638359
E01025344,0.078578778
E01025345,0.076887241
E01025346,0.128454915
E01025347,0.101686245
E01025348,0.047839858
E01025349,0.078857324
E01025350,0.09180519
E01025351,0.067722424
E01025352,0.129845235
E01025353,0.188848451
E01025354,0.079218466
E01025355,0.076577548
E01025356,0.165883815
E01025357,0.181635772
E01025358,0.097168138
E01025359,0.094514323
E01025360,0.102444277
E01025361,0.128746297
E01025362,0.096139972
E01025363,0.117277028
E01025364,0.154409718
E01025365,0.141112726
E01025366,0.252472466
E01025367,0.114740285
E01025368,0.122093612
E01025369,0.182535848
E01025370,0.137643713
E01025371,0.160900102
E01025373,0.119475987
E01025374,0.145799949
E01025375,0.131373433
E01025376,0.105739685
E01025377,0.14730578
E01025378,0.139325936
E01025379,0.104338671
E01025380,0.112494054
E01025381,0.164949244
E01025382,0.123224279
E01025383,0.11084602
E01025384,0.11693497
E01025385,0.247851489
E01025387,0.16949627
E01025388,0.159082636
E01025389,0.254433128
E01025390,0.163217384
E01025391,0.214647601
E01025392,0.164278159
E01025393,0.144700746
E01025394,0.170204506
E01025395,0.142087906
E01025396,0.173542184
E01025397,0.281713573
E01025398,0.261406106
E01025399,0.166211198
E01025400,0.104180746
E01025401,0.122531887
E01025402,0.239447055
E01025403,0.194639574
E01025404,0.107270111
E01025405,0.147291527
E01025406,0.123917413
E01025407,0.139834267
E01025408,0.107072803
E01025409,0.170157804
E01025410,0.207602415
E01025411,0.103933278
E01025412,0.110499792
E01025413,0.071392365
E01025414,0.070976964
E01025415,0.127424329
E01025416,0.147126454
E01025417,0.116451803
E01025418,0.143062062
E01025419,0.153725563
E01025420,0.085308019
E01025421,0.22722616
E01025422,0.161289058
E01025423,0.280531952
E01025424,0.175135404
E01025425,0.208239052
E01025426,0.184976833
E01025427,0.162917129
E01025428,0.137493506
E01025429,0.312654597
E01025430,0.124327769
E01025431,0.271563217
E01025433,0.137125849
E01025434,0.067930177
E01025435,0.130919542
E01025436,0.089941384
E01025437,0.109576375
E01025438,0.136998358
E01025439,0.123554378
E01025440,0.11815496
E01025441,0.104278793
E01025442,0.30608343
E01025443,0.120046178
E01025444,0.184535197
E01025445,0.314804216
E01025446,0.115796743
E01025447,0.210586846
E01025448,0.157923432
E01025449,0.183871674
E01025450,0.400984958
E01025451,0.148071549
E01025452,0.180256673
E01025453,0.127763898
E01025454,0.136922651
E01025455,0.109744623
E01025456,0.127241196
E01025457,0.140603984
E01025458,0.150051353
E01025459,0.137843305
E01025460,0.126997701
E01025461,0.119884276
E01025462,0.116557221
E01025463,0.169645001
E01025464,0.133292957
E01025465,0.193537009
E01025466,0.130115421
E01025467,0.098178337
E01025468,0.217262141
E01025469,0.161401834
E01025470,0.198587785
E01025471,0.398005721
E01025472,0.144288372
E01025473,0.129373335
E01025474,0.159592888
E01025475,0.126608941
E01025476,0.117456155
E01025477,0.216956876
E01025478,0.177249606
E01025479,0.110917216
E01025480,0.323257309
E01025481,0.28417349
E01025482,0.382101299
E01025483,0.100690448
E01025484,0.105622232
E01025485,0.15847134
E01025486,0.158244737
E01025487,0.15506157
E01025488,0.127320909
E01025489,0.184998563
E01025490,0.252232583
E01025491,0.118575898
E01025492,0.243943002
E01025493,0.4354674
E01025494,0.241404011
E01025495,0.067156888
E01025496,0.183929408
E01025497,0.154870798
E01025498,0.117002787
E01025499,0.188497756
E01025500,0.101800664
E01025501,0.146176473
E01025502,0.143794381
E01025503,0.443469869
E01025504,0.364866204
E01025505,0.213565965
E01025506,0.09151459
E01025507,0.082724729
E01025508,0.090955445
E01025509,0.115287355
E01025510,0.115037202
E01025511,0.156171333
E01025512,0.151570132
E01025513,0.084341384
E01025514,0.059254724
E01025515,0.077518979
E01025516,0.150678814
E01025517,0.172760132
E01025518,0.238807172
E01025519,0.154494936
E01025520,0.254372036
E01025521,0.259768117
E01025522,0.151637642
E01025523,0.200835803
E01025524,0.215539768
E01025525,0.180190715
E01025526,0.153109676
E01025527,0.238513662
E01025528,0.431727004
E01025529,0.195973327
E01025530,0.0916367
E01025531,0.120807773
E01025532,0.104287203
E01025533,0.097052717
E01025534,0.137175804
E01025535,0.18571025
E01025536,0.215092108
E01025537,0.113485343
E01025538,0.112498627
E01025539,0.179876863
E01025540,0.139180497
E01025541,0.149018668
E01025542,0.095232737
E01025543,0.156087294
E01025544,0.097637584
E01025545,0.066696338
E01025546,0.146087717
E01025547,0.110674538
E01025548,0.092562445
E01025549,0.101805875
E01025550,0.102546574
E01025551,0.15166047
E01025552,0.15717773
E01025553,0.102983222
E01025554,0.075512826
E01025555,0.078143935
E01025556,0.112417591
E01025557,0.107307701
E01025558,0.087507364
E01025559,0.139130346
E01025560,0.116961015
E01025561,0.184432924
E01025562,0.102948834
E01025563,0.102483616
E01025564,0.103990287
E01025565,0.10701186
E01025566,0.076926686
E01025567,0.112277023
E01025568,0.101336038
E01025569,0.076000134
E01025570,0.090432699
E01025571,0.136336228
E01025572,0.076805854
E01025573,0.129832893
E01025574,0.12422052
E01025575,0.151982545
E01025576,0.07189864
E01025577,0.146261095
E01025578,0.153970686
E01025579,0.244196673
E01025580,0.123790088
E01025581,0.17453064
E01025582,0.171108399
E01025583,0.214874406
E01025584,0.130388604
E01025585,0.07721429
E01025586,0.073221406
E01025587,0.08115064
E01025588,0.066437946
E01025589,0.18029256
E01025590,0.133038643
E01025591,0.065915492
E01025592,0.200543547
E01025593,0.067377003
E01025594,0.085012946
E01025595,0.109042686
E01025596,0.11340598
E01025597,0.145237336
E01025598,0.11381868
E01025599,0.159156333
E01025600,0.134379531
E01025601,0.082001131
E01025602,0.134180305
E01025603,0.081258368
E01025604,0.125292232
E01025605,0.119544064
E01025606,0.211683202
E01025607,0.106104235
E01025608,0.105187056
E01025609,0.075457281
E01025610,0.137652917
E01025611,0.116150926
E01025612,0.074364423
E01025613,0.110480611
E01025614,0.118194003
E01025615,0.171571776
E01025616,0.117767697
E01025617,0.075379995
E01025618,0.090126099
E01025619,0.078229108
E01025620,0.169402902
E01025621,0.120014998
E01025622,0.080229127
E01025623,0.092518202
E01025624,0.101946082
E01025625,0.157460487
E01025626,0.156019101
E01025627,0.099080867
E01025629,0.098019952
E01025630,0.088729778
E01025631,0.164550159
E01025632,0.226727915
E01025633,0.117120996
E01025634,0.127287271
E01025635,0.101632472
E01025636,0.101925063
E01025637,0.149253651
E01025638,0.074466512
E01025639,0.108318977
E01025640,0.115172555
E01025641,0.097913861
E01025642,0.118583003
E01025643,0.146161839
E01025644,0.125065825
E01025645,0.173997968
E01025646,0.113083754
E01025647,0.104697106
E01025648,0.160308602
E01025649,0.092013601
E01025650,0.162340219
E01025651,0.121251698
E01025652,0.156861302
E01025653,0.168611394
E01025654,0.164689034
E01025655,0.12647294
E01025656,0.157682239
E01025657,0.08891155
E01025658,0.126002536
E01025659,0.080461681
E01025660,0.101709211
E01025661,0.13299173
E01025662,0.125017632
E01025663,0.117139018
E01025664,0.130578361
E01025665,0.094480992
E01025666,0.136412596
E01025667,0.146086971
E01025668,0.16924967
E01025669,0.345988264
E01025670,0.128727358
E01025671,0.101543137
E01025672,0.083077348
E01025673,0.083680549
E01025674,0.10431183
E01025675,0.103955647
E01025676,0.091623531
E01025677,0.106260514
E01025678,0.121225958
E01025679,0.06507052
E01025680,0.095492842
E01025681,0.096112328
E01025682,0.087014852
E01025683,0.125904963
E01025684,0.125173494
E01025685,0.102658982
E01025686,0.138158247
E01025687,0.070106998
E01025688,0.101167944
E01025689,0.144538132
E01025690,0.244616415
E01025692,0.136879921
E01025693,0.082275814
E01025695,0.112113366
E01025696,0.140179657
E01025697,0.089474491
E01025698,0.106866343
E01025699,0.225600594
E01025700,0.354515781
E01025701,0.226546141
E01025702,0.169991271
E01025703,0.179510202
E01025704,0.164948052
E01025705,0.338575196
E01025706,0.220091851
E01025707,0.140315466
E01025708,0.110735598
E01025709,0.166662374
E01025710,0.130152896
E01025711,0.089582879
E01025712,0.087412316
E01025713,0.140876406
E01025714,0.136555857
E01025715,0.202306526
E01025716,0.168323154
E01025717,0.152519536
E01025718,0.212798983
E01025719,0.172876742
E01025720,0.359882294
E01025721,0.207472789
E01025722,0.179542882
E01025723,0.31408372
E01025724,0.50263425
E01025725,0.16952276
E01025726,0.153912805
E01025727,0.143317358
E01025728,0.099047235
E01025729,0.130900869
E01025730,0.089212403
E01025731,0.088306361
E01025732,0.118938777
E01025733,0.10269916
E01025734,0.09030254
E01025735,0.094814212
E01025736,0.096026736
E01025737,0.095195477
E01025738,0.080996749
E01025739,0.084454341
E01025740,0.128986511
E01025741,0.121650187
E01025742,0.117731615
E01025743,0.106184064
E01025744,0.089674842
E01025745,0.104228091
E01025746,0.107304479
E01025747,0.124969232
E01025748,0.104707821
E01025749,0.161405552
E01025750,0.099327495
E01025751,0.113027839
E01025752,0.090111437
E01025753,0.12676132
E01025754,0.123804518
E01025755,0.107798887
E01025756,0.127886269
E01025757,0.165468595
E01025758,0.106206121
E01025759,0.101096922
E01025760,0.137810318
E01025761,0.136419666
E01025762,0.100458311
E01025763,0.086728466
E01025764,0.154166625
E01025765,0.098101295
E01025766,0.143523563
E01025767,0.127564581
E01025768,0.105493206
E01025769,0.099550833
E01025770,0.096502958
E01025771,0.057477154
E01025772,0.144800847
E01025773,0.232123264
E01025774,0.191976048
E01025775,0.090592945
E01025776,0.111055721
E01025777,0.076764188
E01025778,0.102907223
E01025779,0.11459272
E01025780,0.111369622
E01025781,0.099698411
E01025782,0.105153717
E01025783,0.076148089
E01025784,0.121568479
E01025785,0.082118178
E01025786,0.088413014
E01025787,0.070826629
E01025788,0.130689546
E01025789,0.123019868
E01025790,0.086773604
E01025791,0.074078416
E01025792,0.070766246
E01025793,0.098876494
E01025794,0.102318385
E01025795,0.081389658
E01025796,0.110574405
E01025797,0.078316088
E01025798,0.078661715
E01025799,0.134520101
E01025800,0.092950756
E01025801,0.10676268
E01025802,0.086298004
E01025803,0.114260525
E01025804,0.0699126
E01025805,0.073219854
E01025806,0.107948646
E01025807,0.195734042
E01025808,0.073658954
E01025809,0.053552704
E01025810,0.073026415
E01025812,0.086171645
E01025813,0.101681076
E01025814,0.102781119
E01025815,0.085355401
E01025816,0.08408312
E01025817,0.062795258
E01025818,0.112868712
E01025819,0.107441726
E01025820,0.127037169
E01025821,0.141619047
E01025822,0.118997005
E01025823,0.153279651
E01025824,0.127417442
E01025825,0.124738903
E01025826,0.181439339
E01025827,0.096169265
E01025828,0.110463271
E01025829,0.178490424
E01025830,0.113498449
E01025831,0.131340906
E01025832,0.141968487
E01025833,0.133673727
E01025834,0.141627405
E01025835,0.075609493
E01025836,0.123642098
E01025837,0.070742818
E01025838,0.066712957
E01025839,0.12775896
E01025840,0.114579938
E01025841,0.077931783
E01025842,0.135965698
E01025843,0.104079699
E01025844,0.159923756
E01025845,0.078224312
E01025846,0.07987114
E01025847,0.135981332
E01025848,0.082778101
E01025849,0.155900688
E01025850,0.164688433
E01025851,0.133737751
E01025852,0.165785266
E01025853,0.110874721
E01025854,0.108047433
E01025855,0.152145787
E01025856,0.152271124
E01025857,0.169097178
E01025858,0.124993653
E01025859,0.122359944
E01025860,0.14580536
E01025861,0.112675177
E01025862,0.08113045
E01025863,0.113108143
E01025864,0.156691123
E01025865,0.141748765
E01025866,0.113909179
E01025867,0.126066053
E01025868,0.092017812
E01025869,0.08130472
E01025870,0.080628248
E01025871,0.137897479
E01025872,0.076799262
E01025873,0.102321544
E01025874,0.095911612
E01025875,0.125478857
E01025876,0.08384011
E01025877,0.108774886
E01025878,0.09986888
E01025879,0.149143682
E01025880,0.101941293
E01025881,0.064514872
E01025882,0.054463957
E01025883,0.081997854
E01025884,0.132491419
E01025885,0.055160136
E01025886,0.063093568
E01025887,0.058026677
E01025888,0.07711135
E01025889,0.07467058
E01025890,0.094197237
E01025891,0.062455211
E01025892,0.085033045
E01025893,0.05422142
E01025894,0.072785443
E01025895,0.092861704
E01025896,0.058958165
E01025897,0.081787777
E01025898,0.105358568
E01025899,0.095387264
E01025900,0.123103838
E01025901,0.045344511
E01025902,0.060804439
E01025903,0.115921671
E01025904,0.064767254
E01025905,0.073354207
E01025906,0.089872374
E01025907,0.073228027
E01025908,0.04957623
E01025909,0.068278501
E01025910,0.061290801
E01025911,0.059242412
E01025912,0.065602527
E01025913,0.047800481
E01025914,0.099064216
E01025915,0.096935831
E01025916,0.090559258
E01025917,0.073201775
E01025918,0.088737975
E01025919,0.098682549
E01025920,0.080951934
E01025921,0.055974948
E01025923,0.103606645
E01025924,0.168619533
E01025925,0.091434034
E01025926,0.116374119
E01025927,0.133058933
E01025928,0.135433204
E01025929,0.158944493
E01025930,0.16114065
E01025931,0.152138738
E01025932,0.179682497
E01025933,0.155912341
E01025934,0.168937727
E01025935,0.086089226
E01025936,0.135970701
E01025937,0.150345995
E01025938,0.151844651
E01025939,0.144702179
E01025940,0.11049422
E01025941,0.091204005
E01025942,0.09225616
E01025943,0.095683842
E01025944,0.123069147
E01025945,0.140404684
E01025946,0.143480463
E01025947,0.047819073
E01025948,0.164509653
E01025949,0.093201507
E01025950,0.103405102
E01025951,0.080281519
E01025952,0.067862041
E01025953,0.13557565
E01025954,0.105634346
E01025955,0.07684563
E01025956,0.129703336
E01025957,0.152618991
E01025958,0.119804066
E01025959,0.084016417
E01025960,0.09094136
E01025961,0.088031216
E01025962,0.114477485
E01025963,0.106192267
E01025964,0.099940578
E01025965,0.121409953
E01025966,0.129720019
E01025967,0.0733713
E01025968,0.090126301
E01025969,0.117527723
E01025970,0.105944512
E01025971,0.104816691
E01025972,0.123435445
E01025973,0.104690447
E01025974,0.152816832
E01025975,0.116873814
E01025976,0.13152262
E01025977,0.096363882
E01025978,0.094682479
E01025979,0.169498545
E01025980,0.115419222
E01025981,0.101593901
E01025982,0.139643142
E01025983,0.137544138
E01025984,0.130313563
E01025985,0.082792995
E01025986,0.079290624
E01025987,0.220197737
E01025988,0.212586389
E01025989,0.171693954
E01025990,0.082807494
E01025991,0.098066185
E01025992,0.076456637
E01025993,0.106461255
E01025994,0.141398451
E01025995,0.121640847
E01025997,0.140802636
E01025998,0.10723625
E01025999,0.126763751
E01026000,0.092334935
E01026001,0.095869446
E01026003,0.103445122
E01026004,0.089432292
E01026005,0.0812967
E01026006,0.176971985
E01026007,0.091842795
E01026008,0.075914761
E01026009,0.091042133
E01026010,0.203922307
E01026011,0.104165338
E01026012,0.094082232
E01026013,0.077166707
E01026014,0.069479085
E01026015,0.155341445
E01026016,0.066243586
E01026017,0.10180882
E01026018,0.074971179
E01026019,0.088356506
E01026020,0.072721995
E01026021,0.087583803
E01026022,0.053249916
E01026023,0.091360749
E01026024,0.083881032
E01026025,0.153262367
E01026026,0.098259589
E01026027,0.099240064
E01026028,0.079425512
E01026029,0.078770509
E01026030,0.082594435
E01026031,0.075532457
E01026032,0.134847331
E01026033,0.083737873
E01026034,0.106668667
E01026035,0.065631674
E01026036,0.163384958
E01026037,0.158326802
E01026038,0.107494544
E01026039,0.139719015
E01026040,0.176843627
E01026041,0.152618472
E01026042,0.12831841
E01026043,0.112940021
E01026044,0.081923071
E01026045,0.072339615
E01026046,0.094904436
E01026047,0.066602577
E01026048,0.061730801
E01026049,0.063628674
E01026050,0.051001972
E01026051,0.150599611
E01026052,0.115291568
E01026053,0.158153072
E01026054,0.117892635
E01026055,0.106479655
E01026056,0.090630262
E01026057,0.070054642
E01026058,0.052658143
E01026059,0.123712061
E01026060,0.104277773
E01026061,0.149054181
E01026062,0.174904906
E01026063,0.101280405
E01026064,0.114197632
E01026065,0.049244419
E01026066,0.048504029
E01026067,0.067934199
E01026068,0.091911205
E01026069,0.054387995
E01026070,0.061027488
E01026071,0.037872989
E01026072,0.039269387
E01026073,0.037401252
E01026074,0.032464815
E01026075,0.059251837
E01026076,0.067435033
E01026077,0.15757308
E01026078,0.205193688
E01026079,0.066021086
E01026080,0.073980484
E01026081,0.099934556
E01026082,0.027696274
E01026083,0.080881628
E01026084,0.087153198
E01026085,0.037595497
E01026087,0.279871756
E01026088,0.116132384
E01026089,0.078477136
E01026090,0.098918794
E01026091,0.16019764
E01026092,0.124409527
E01026093,0.105486395
E01026094,0.053699005
E01026095,0.088095395
E01026096,0.078354077
E01026097,0.058414509
E01026098,0.061266454
E01026099,0.036427923
E01026100,0.10945243
E01026101,0.125629077
E01026102,0.059749462
E01026103,0.031104797
E01026104,0.035960324
E01026105,0.043029476
E01026106,0.11926578
E01026107,0.171298626
E01026108,0.109338724
E01026109,0.02308151
E01026110,0.058188748
E01026111,0.098220605
E01026112,0.113371434
E01026113,0.057790174
E01026114,0.091048313
E01026115,0.057769031
E01026116,0.082939685
E01026117,0.048370007
E01026118,0.034096487
E01026119,0.048724156
E01026120,0.051940562
E01026121,0.06967295
E01026122,0.258861816
E01026123,0.188937452
E01026124,0.382355526
E01026125,0.250741355
E01026126,0.225279742
E01026127,0.204732595
E01026128,0.116242983
E01026129,0.296930054
E01026130,0.119563835
E01026131,0.158432644
E01026132,0.281649203
E01026133,0.178928483
E01026134,0.217102555
E01026135,0.109622137
E01026136,0.118647082
E01026137,0.207671095
E01026138,0.127044979
E01026139,0.158867816
E01026140,0.209542006
E01026141,0.204586711
E01026142,0.208069379
E01026143,0.243136137
E01026144,0.260818765
E01026145,0.210575381
E01026146,0.192120965
E01026147,0.107387711
E01026148,0.143047478
E01026149,0.156580205
E01026150,0.169463539
E01026151,0.108919986
E01026152,0.297860535
E01026153,0.092268648
E01026154,0.212350334
E01026155,0.140892761
E01026156,0.246562332
E01026157,0.145888764
E01026158,0.091055376
E01026159,0.186840902
E01026160,0.144008027
E01026161,0.153609513
E01026162,0.088048339
E01026163,0.179212242
E01026164,0.129396894
E01026165,0.126489098
E01026166,0.200389022
E01026167,0.101191279
E01026168,0.228865356
E01026169,0.109439183
E01026170,0.174878564
E01026171,0.083268944
E01026172,0.209568314
E01026173,0.245494311
E01026174,0.273804295
E01026175,0.270583068
E01026176,0.3513924
E01026177,0.284247356
E01026178,0.197463871
E01026179,0.293876945
E01026180,0.137040194
E01026182,0.122167831
E01026183,0.050873205
E01026184,0.376174408
E01026185,0.07300899
E01026186,0.104667354
E01026187,0.232509113
E01026188,0.107706317
E01026189,0.081706773
E01026190,0.102259133
E01026191,0.156852182
E01026192,0.174506807
E01026193,0.107024169
E01026194,0.097983839
E01026195,0.088676023
E01026196,0.127805991
E01026197,0.12984871
E01026198,0.669884492
E01026199,0.074222367
E01026200,0.091973237
E01026201,0.060735806
E01026202,0.05431891
E01026203,0.066320239
E01026204,0.075949863
E01026205,0.095213492
E01026206,0.093732435
E01026207,0.074016641
E01026208,0.08199551
E01026209,0.05119705
E01026210,0.073008582
E01026211,0.115915419
E01026212,0.14388692
E01026213,0.093154021
E01026214,0.169212931
E01026215,0.13885414
E01026218,0.093759578
E01026219,0.132987064
E01026220,0.058866859
E01026221,0.049961596
E01026222,0.046878628
E01026223,0.060728437
E01026224,0.070277582
E01026225,0.177700317
E01026226,0.065839742
E01026227,0.103001256
E01026228,0.157866247
E01026229,0.12263505
E01026230,0.101243742
E01026231,0.067344401
E01026232,0.057654559
E01026233,0.08443071
E01026234,0.063501911
E01026235,0.08899542
E01026236,0.095189812
E01026237,0.13522769
E01026238,0.186820584
E01026239,0.124241406
E01026240,0.083223154
E01026241,0.169637843
E01026242,0.092370571
E01026243,0.293476397
E01026244,0.122768163
E01026245,0.051579579
E01026246,0.051773206
E01026247,0.076254672
E01026248,0.071660718
E01026249,0.081184142
E01026250,0.116373698
E01026251,0.086939605
E01026252,0.089124801
E01026253,0.100818214
E01026254,0.051310495
E01026255,0.061394594
E01026256,0.080008404
E01026257,0.051269308
E01026258,0.086700217
E01026259,0.086946804
E01026260,0.098153814
E01026262,0.100819136
E01026263,0.084254532
E01026264,0.166149936
E01026265,0.095581076
E01026266,0.141905978
E01026267,0.077063978
E01026268,0.089373265
E01026269,0.067113771
E01026270,0.166842152
E01026271,0.161799992
E01026272,0.169674558
E01026273,0.091238716
E01026274,0.113524782
E01026275,0.102879122
E01026276,0.070860972
E01026277,0.107895925
E01026278,0.092365731
E01026279,0.071170251
E01026280,0.058668418
E01026281,0.150927325
E01026282,0.09436321
E01026283,0.081291825
E01026284,0.096872323
E01026285,0.09025213
E01026286,0.12932416
E01026287,0.116097231
E01026288,0.145414713
E01026289,0.098603127
E01026290,0.046598087
E01026291,0.045175815
E01026292,0.082334098
E01026293,0.073681288
E01026294,0.142474417
E01026296,0.062196038
E01026297,0.067466568
E01026298,0.081281391
E01026299,0.085273574
E01026300,0.069153039
E01026301,0.055761029
E01026302,0.142660794
E01026303,0.216462148
E01026304,0.133972518
E01026305,0.205683949
E01026306,0.105692605
E01026307,0.140424453
E01026308,0.207017797
E01026309,0.088104753
E01026310,0.120011001
E01026311,0.117591424
E01026312,0.231339203
E01026313,0.07655485
E01026314,0.103775648
E01026315,0.038759064
E01026316,0.040318148
E01026317,0.129958211
E01026318,0.118603001
E01026319,0.058861359
E01026320,0.058049949
E01026321,0.084804814
E01026322,0.102222638
E01026323,0.073128389
E01026324,0.059594809
E01026325,0.131272085
E01026326,0.079028984
E01026327,0.08364008
E01026328,0.133462125
E01026329,0.073930722
E01026330,0.056124065
E01026331,0.05453199
E01026332,0.045573163
E01026333,0.05332692
E01026334,0.135976116
E01026335,0.091929759
E01026336,0.133955784
E01026337,0.094961364
E01026338,0.118634314
E01026339,0.166673563
E01026340,0.042919197
E01026341,0.070965773
E01026342,0.124926145
E01026343,0.103318384
E01026344,0.130205015
E01026345,0.057404912
E01026346,0.182785105
E01026347,0.092426327
E01026348,0.206103247
E01026349,0.106083955
E01026350,0.07822472
E01026351,0.10955992
E01026352,0.069765354
E01026353,0.067881992
E01026354,0.088033255
E01026355,0.035016349
E01026356,0.210658123
E01026357,0.151456148
E01026358,0.101792561
E01026359,0.095963031
E01026360,0.073472785
E01026361,0.054397935
E01026362,0.138355548
E01026363,0.081165682
E01026364,0.082606817
E01026365,0.029473207
E01026366,0.076085758
E01026367,0.107853717
E01026368,0.115927397
E01026369,0.099909042
E01026370,0.062891132
E01026371,0.098925217
E01026372,0.064973711
E01026373,0.067706515
E01026374,0.202367521
E01026375,0.090206187
E01026376,0.076140703
E01026377,0.095196607
E01026378,0.157069078
E01026379,0.115388742
E01026380,0.091618515
E01026381,0.100674595
E01026382,0.07472754
E01026383,0.209422097
E01026384,0.093504593
E01026385,0.12482334
E01026386,0.273468081
E01026387,0.080692275
E01026388,0.050645649
E01026389,0.061792911
E01026390,0.042936685
E01026391,0.033401261
E01026392,0.020016097
E01026393,0.084294794
E01026394,0.102349579
E01026395,0.070731691
E01026396,0.102470878
E01026397,0.075739712
E01026398,0.098193259
E01026399,0.143526501
E01026400,0.259617197
E01026401,0.105415221
E01026402,0.085576932
E01026403,0.131346779
E01026404,0.069974389
E01026405,0.117783159
E01026406,0.104215001
E01026407,0.159219106
E01026408,0.092648642
E01026409,0.141070302
E01026410,0.062029184
E01026411,0.063550943
E01026412,0.089671963
E01026413,0.084627915
E01026414,0.094297071
E01026415,0.21349307
E01026416,0.131946853
E01026419,0.112741077
E01026420,0.126738394
E01026421,0.069324259
E01026422,0.053762023
E01026423,0.101602305
E01026424,0.057070047
E01026425,0.101387822
E01026426,0.098423249
E01026427,0.077205192
E01026428,0.086050999
E01026429,0.12870495
E01026430,0.087577235
E01026431,0.106861633
E01026432,0.110729172
E01026433,0.228240031
E01026434,0.084374112
E01026435,0.057728859
E01026436,0.06170291
E01026437,0.091083053
E01026438,0.11264303
E01026439,0.060309376
E01026440,0.101918438
E01026441,0.053682714
E01026442,0.051019117
E01026443,0.064487498
E01026444,0.048431901
E01026445,0.050031778
E01026446,0.044389892
E01026447,0.129341347
E01026448,0.071391629
E01026449,0.08828837
E01026450,0.086136415
E01026451,0.052616279
E01026452,0.076070191
E01026453,0.076914477
E01026454,0.236110376
E01026455,0.056772352
E01026456,0.076026392
E01026457,0.049246511
E01026458,0.089655747
E01026459,0.073268675
E01026461,0.096070165
E01026462,0.049911757
E01026464,0.106169089
E01026465,0.093540579
E01026466,0.163000271
E01026467,0.191443153
E01026468,0.059061807
E01026469,0.092622983
E01026470,0.110762796
E01026471,0.233294138
E01026472,0.131433317
E01026473,0.153609309
E01026474,0.109315173
E01026475,0.100956653
E01026476,0.158793368
E01026477,0.169811882
E01026478,0.15040481
E01026479,0.109622968
E01026480,0.093039933
E01026481,0.142388648
E01026483,0.091073619
E01026484,0.130331029
E01026485,0.144338968
E01026486,0.06933658
E01026487,0.11752652
E01026488,0.088080315
E01026489,0.076047825
E01026490,0.062230658
E01026491,0.056093021
E01026492,0.07081407
E01026493,0.068294264
E01026494,0.042089092
E01026495,0.071981918
E01026496,0.069300153
E01026497,0.090032678
E01026498,0.100926373
E01026499,0.085803641
E01026500,0.095448237
E01026501,0.102768716
E01026502,0.099901197
E01026503,0.082050113
E01026504,0.095760794
E01026505,0.113117053
